file_name,bytes,sha256,class,repository_policy
risk_overlay_sensitivity.csv,12631,1a745a3102b05a416efa9551531b4d371ed25b7b712ee94ce81d94ffbe59a49d,RESEARCH_ARTIFACT,COMMIT_OR_INDEX
risk_score_fixed_bins.csv,1272,1502b946c732762e82349bef230eb46ea0bef1c4e0b2a4fd1e1b81d8c22519aa,RESEARCH_ARTIFACT,COMMIT_OR_INDEX
risk_score_scope_auc.csv,734,7cf7dee2a74a0c6c52f4e1927cef18cefe40a4c94b5bb4a59f496a096d2aa86f,RESEARCH_ARTIFACT,COMMIT_OR_INDEX
risk_trigger_summary.csv,159,21bcb282ec340270767a46b3b97fb85241c352a71b2e3f3f8b1a7991ec2a77d6,RESEARCH_ARTIFACT,COMMIT_OR_INDEX
rolling_flow_percentile_all_events.csv,648833,679f6100c343dc35fa7d0a5a1dbc387623727c8948d8bdbb0e0f0978ce31f043,RESEARCH_ARTIFACT,COMMIT_OR_INDEX
rolling_percentile_gated_r2.csv,995,84e4c615ac3f8634b54c4cd07953920a5970187619d75cdbd6864f80bc9a465a,RESEARCH_ARTIFACT,COMMIT_OR_INDEX
session_highvol_meta.csv,142440,59f83ead5507bced44a4b488a9829863aa0669f2e7149b4253e14107e205dcc9,RESEARCH_ARTIFACT,COMMIT_OR_INDEX
SHA256SUMS.txt,738,28bbf5c161fd3123edd58aced2e7cf5bdc2776b3dbef362f7e74b739d14eb6f6,RESEARCH_ARTIFACT,COMMIT_OR_INDEX
signal_flow_features_all_events.csv,3772921,4e1a9ad5e904f1f4f45f2299c554ab45eb2f6ed97bac03a8a9e30dab44726713,RESEARCH_ARTIFACT,COMMIT_OR_INDEX
signal_flow_features_candidate.csv,1857934,2835de87b3105c17120f46e8e9e7d6ac717925c6941c30d70040de1c3ccbdfb7,RESEARCH_ARTIFACT,COMMIT_OR_INDEX
signal_flow_features_relative_all_events.csv,4842986,fbf82620dd56ad9677d4403ec8ed3cd1674e73a62919bc70a5fdd0ac36b4a59c,RESEARCH_ARTIFACT,COMMIT_OR_INDEX
signal_flow_relative_candidate.csv,2148869,1f6a9ba7325da7799031835f288b5362b9c4e2e911fe129a287e6af7cdfef764,RESEARCH_ARTIFACT,COMMIT_OR_INDEX
signal_quantile_sensitivity.csv,665,d31dd27493325ba767e57a923b63e60c65a8337f3e0874281674d960340d21ee,RESEARCH_ARTIFACT,COMMIT_OR_INDEX
signal_safe_feature_auc.csv,22341,888b137696176f43efb3e33e5424ea53787cc5857d4baa16b556201f68102496,RESEARCH_ARTIFACT,COMMIT_OR_INDEX
signal_safe_features_all_events.csv,2854969,66bc05cb97920d505ee07cb721288759878aa80fb92fafe435542dab81fb63b8,RESEARCH_ARTIFACT,COMMIT_OR_INDEX
signal_safe_features_candidate.csv,890736,ef2d4f8251f1e2eeaf5ff65c85cca4b638c28f605cbc502418315584176693d4,RESEARCH_ARTIFACT,COMMIT_OR_INDEX
signal_stress_scores_auc.csv,1100,3701f746d362396fc64a22f20df13639a2712ff54e0d4d8df0866d1deb6b3bff,RESEARCH_ARTIFACT,COMMIT_OR_INDEX
stop_slippage_stress.csv,1742,7d3d5a06064d5d07ad5d00aa3ac193b4d2b5fdfd296f728e69e386fb3ad28e23,RESEARCH_ARTIFACT,COMMIT_OR_INDEX
